-10,-43,32,0,-2,-6,-11,-32
-1,-6,-53,-12,-4,1,-5,26
11,70,1,8,3,4,-5,4
-8,-18,21,2,0,-8,-1,-2
-2,-17,-15,-7,-2,2,3,17
-4,-10,37,4,1,1,-3,-22
-7,12,9,-3,-3,-5,-2,-4
10,14,-19,2,-1,-1,-1,4
-4,-17,17,1,1,2,-2,6
-1,-27,8,2,0,-1,1,-13
9,41,52,5,1,-6,-4,4
-8,-39,-54,-9,-2,6,5,-11
-1,25,11,2,3,4,8,13
-10,-28,-63,-14,-7,-12,-13,-25
5,-17,63,10,4,5,-4,-4
6,-8,-52,-9,-4,0,4,18
-1,-5,-56,-10,-6,0,-8,-27
5,30,11,5,3,-2,2,0
-3,9,23,6,0,-1,-7,-17
-11,-52,38,-4,-4,-4,-9,-38
4,-5,-13,-6,-4,-18,6,22
4,4,-2,-2,2,24,10,-11
-11,4,7,-2,-2,-5,-1,4
11,32,6,7,5,12,4,12
-9,-26,11,-7,-6,-6,-4,-3
2,15,-10,-2,-2,-8,-6,1
0,4,18,0,-3,1,6,6
-5,-33,-35,-7,-5,-6,-3,-1
-7,2,-9,4,5,6,3,7
12,21,16,2,-2,-5,-9,-8
-16,-31,-30,-9,-2,-2,5,1
17,16,-13,2,3,-5,-14,5
-10,-23,32,-3,-1,3,1,0
1,-9,57,4,2,-7,-4,-6
6,-15,-85,-1,1,9,5,6
-9,4,35,-2,-1,-7,-15,-4
-2,-10,-28,-6,-2,2,0,6
-3,16,2,1,0,-1,3,11
-4,-19,18,-1,-3,-6,-2,-3
-4,-1,28,1,0,3,0,1
6,-14,-98,-7,-6,2,4,7
2,27,26,6,2,-4,-5,-13
-5,-29,-26,-5,-4,-3,-11,-3
-1,12,6,-2,0,-1,6,8
8,35,86,6,1,-7,-3,3
-16,-24,-38,-8,-4,9,1,-3
3,-11,-53,-2,0,-5,-9,-12
-2,29,33,2,0,2,9,-23
-2,1,41,-1,-3,-3,-2,1
1,-19,-40,-3,-1,-4,0,-5
0,16,31,2,1,0,0,3
1,9,-5,0,1,-3,1,3
-6,-23,-43,-1,-2,5,7,-3
6,1,2,-4,-2,-7,-6,-3
-2,0,20,-7,-4,-5,-1,4
-5,4,-20,10,2,-1,1,4
17,22,18,-1,1,12,-6,-6
-12,-3,-41,-7,-3,-4,11,6
-13,-19,1,0,-2,-2,1,1
19,53,76,7,0,1,0,12
-14,-79,-96,-19,-8,-20,-9,11
-1,34,31,0,-2,-1,-1,12
3,-2,20,1,1,11,7,-21
-4,-22,-12,-2,0,-4,0,5
0,-3,29,5,1,0,-1,3
0,2,46,3,-1,-11,-10,-19
-2,5,-44,-5,-5,-3,-10,0
-4,-24,-13,-4,-4,3,-2,29
1,24,5,3,0,-4,-1,-14
4,5,69,9,1,-2,-1,6
-2,5,14,-4,0,0,-9,-8
-4,9,-53,-7,-2,1,5,-11
1,15,18,-2,-1,-2,-5,0
-5,-1,-3,1,-2,2,-1,-8
3,4,17,5,2,1,1,4
-1,-14,-16,-7,-3,-9,-3,-1
-12,-3,49,5,5,17,-4,-6
6,22,-83,-8,-4,0,-9,-20
-9,-16,-16,-6,-4,-6,3,5
-4,-3,24,2,0,-10,-7,-8
-4,-11,25,1,-2,8,14,1
-3,-28,-95,-9,-1,6,-2,3
3,10,30,3,0,-5,-13,1
-2,6,4,1,-3,-2,0,-21
-2,13,15,-2,1,0,0,2
0,-10,2,-2,-5,-15,-4,1
-7,-2,-17,-3,0,4,-7,-9
6,11,73,11,7,13,1,19
1,-6,-52,-12,-7,-15,-3,2
-12,-17,12,-2,0,9,3,-16
3,16,-28,2,-2,-5,6,-1
3,9,44,4,2,1,-3,3
-10,-23,-11,-4,-2,-2,-3,6
6,18,19,-2,0,-1,2,4
-6,-21,40,-2,-3,1,6,9
-4,1,-50,-7,-3,-1,-3,-3
5,42,15,6,1,-2,0,-6
-10,-61,-27,-8,-3,0,-20,-10
12,23,35,1,-1,-21,10,12
-6,-16,-42,-6,1,25,7,1
5,6,-9,-1,-2,-6,-3,-12
4,27,46,7,1,-3,-4,7
2,10,29,-2,0,4,2,-4
-14,-73,-115,-6,-6,-14,-9,-4
13,63,45,4,1,-2,0,-12
0,1,35,2,1,14,6,3
-15,-47,-4,1,-5,-14,-15,-3
5,17,32,-3,0,4,9,-7
-3,-7,-23,1,2,4,-1,-3
4,1,-13,-4,-4,-10,0,1
5,19,21,4,3,6,3,-2
-5,-8,26,2,-3,-8,-18,-2
-5,-27,-75,-7,0,13,4,5
-6,-18,8,-5,-3,-6,-3,-3
1,21,7,0,0,2,-1,6
5,-3,-71,-5,-4,-14,-3,0
-5,3,43,-1,-1,1,-6,-3
1,-3,8,0,0,1,6,6
2,21,31,5,3,7,3,-2
4,-6,-58,-10,-6,-7,-2,-3
-16,-34,-3,-8,-5,-5,-1,-2
3,10,-10,0,0,-1,2,0
2,-17,-6,-4,0,0,-3,1
-3,41,91,6,1,-7,3,6
3,-52,-15,2,0,4,-4,-23
-4,18,28,3,0,0,0,-2
-2,-29,-117,-11,-6,-6,1,-3
-3,15,85,3,1,-1,12,-14
10,16,-68,-6,-1,6,8,37
-8,-9,19,-2,-6,-7,-6,-8
-1,-7,-1,1,2,17,4,-4
-1,-16,0,1,1,1,2,-1
0,1,32,5,1,-5,-5,-4
6,23,50,3,-1,-21,-3,-8
-20,-35,-35,-8,-1,31,20,27
-3,-5,5,-4,0,0,-8,-4
7,6,8,1,-4,-6,-2,-4
2,14,22,9,4,0,3,9
-4,3,50,1,-1,-16,-21,-34
-1,5,-73,-9,-5,3,0,6
-8,14,49,0,-1,-5,-3,-3
4,2,-19,-1,-1,7,3,-3
2,-6,15,0,-2,-8,-4,0
-4,-9,17,1,-1,2,-7,4
7,41,18,-1,-3,-9,-2,-1
-7,-37,-82,-10,-4,0,-1,6
6,37,49,2,1,-1,-3,-1
-6,-39,-71,-10,-4,-9,-3,-3
-1,-1,7,1,1,2,0,6
-4,-43,22,-1,1,-3,-6,-4
-2,22,-79,-7,-3,-5,4,0
5,23,64,14,5,4,1,0
-4,-23,-12,-12,-11,-18,-5,-5
-2,3,-18,-3,1,21,7,-1
2,-7,3,-2,-3,-10,0,0
0,6,38,6,0,-2,-4,-3
-10,-19,-65,0,2,0,-2,4
3,2,22,1,-2,-8,8,-2
2,-3,-41,-4,-7,-5,-8,26
1,-7,-9,-4,-1,11,1,-4
-5,8,21,3,3,-3,-2,-1
12,32,26,0,0,1,-3,1
-14,-38,-58,-9,-4,-6,2,-11
4,15,-11,-1,-2,-3,-1,4
2,-1,14,0,-1,2,-3,-1
-7,-45,43,2,-2,-10,-8,-4
4,36,-39,-4,-2,7,-3,-10
-5,-23,34,-4,-4,-8,-4,-8
5,-10,-52,-6,-3,9,10,6
-9,1,-12,-1,-1,-5,-6,-1
5,4,63,5,2,0,0,-1
-4,1,-12,1,0,-3,1,1
0,-56,-33,-2,0,4,7,-31
1,19,-9,-3,-4,-9,-2,4
-3,-15,-28,-3,-3,-6,-2,-4
2,6,26,5,2,5,0,4
-4,19,36,4,-2,-9,-3,6
5,14,-26,-4,-2,10,4,2
-7,-41,9,-2,2,-1,-2,-11
2,2,-15,-1,-3,-9,-4,-9
-7,4,-1,-1,1,10,-3,5
0,21,5,4,1,9,7,0
7,15,23,4,0,2,-3,16
-8,-59,-15,-9,-4,-11,-2,-17
-4,5,-47,-4,-3,-6,-5,-4
4,47,46,4,2,-1,-7,4
-4,-34,19,3,-1,-7,0,-5
-1,6,-77,-4,-2,-1,-1,9
13,-1,36,1,3,3,-8,1
-14,-13,-30,-1,-1,3,2,-2
-4,9,25,2,0,-16,-11,-6
10,42,66,7,2,13,0,5
-5,-44,-88,-14,-3,-5,-3,1
-9,46,12,0,-2,-5,0,-1
11,-61,-26,-3,-1,6,2,-7
-2,27,43,-3,-5,-4,-2,-19
3,-20,34,4,1,1,2,4
3,-29,-40,-6,-5,-4,-8,-6
-7,16,5,-1,-1,-11,-3,4
-8,22,12,2,4,19,2,-17
-5,-20,-6,2,-3,-11,-4,3
-3,-44,-11,0,-3,-2,-7,-11
3,9,0,-3,-3,-3,-11,-7
-1,4,-27,-2,-2,-7,3,18
-5,26,104,7,0,4,-3,-5
4,35,-37,0,1,-1,-3,0
-1,-64,-85,-13,-4,0,5,2
-2,0,-9,-3,0,-9,-2,5
-1,26,10,0,-1,4,3,-5
-3,-21,2,-3,-6,-9,-2,8
5,44,54,5,2,2,8,1
-2,-8,15,-5,-1,-5,-3,-4
2,-4,-41,-1,-1,0,1,-1
5,0,32,1,0,1,0,11
4,67,66,4,1,1,1,-2
4,-17,-82,-10,-3,-10,-1,20
-3,29,-36,-4,0,7,-5,-30
-7,-5,10,1,1,-4,7,-3
-3,-13,4,2,-1,2,-12,-4
-7,25,38,5,2,-2,3,-4
7,44,54,0,-1,-7,5,11
-6,-63,-121,-18,-9,-2,-2,-6
-4,1,12,1,-1,2,3,-6
2,10,3,3,1,-6,-6,2
-14,-9,12,-2,0,-3,1,0
0,-9,51,5,1,-1,-6,-7
3,39,-23,-5,-8,-10,0,5
-3,26,-22,-1,-1,10,2,0
-3,-74,5,-3,-4,-12,-3,3
7,-9,33,2,4,24,9,14
0,-35,-70,-2,0,8,1,-12
0,22,20,-3,-4,-1,6,-2
4,13,-5,-2,-2,-6,6,3
-1,12,9,-3,0,-6,-2,0
4,14,59,9,4,2,1,2
-19,-86,-61,-10,-5,-3,-1,-17
5,21,-70,-6,-2,2,-5,2
-6,-7,14,0,-2,-4,-6,2
-4,32,33,-2,1,10,8,-1
11,-1,22,10,4,0,-3,2
-5,0,-7,-9,-6,-8,-5,-2
-6,-5,-40,-4,-5,-17,-9,-3
-1,7,14,2,4,11,4,1
3,15,25,0,0,3,-5,5
-4,-3,23,4,2,-1,-1,-4
5,-6,-21,-2,-3,-3,5,10
-5,-17,37,3,-3,-8,-9,2
-1,-3,-49,-3,0,8,3,-4
-3,15,6,-2,-5,0,-8,-8
1,38,52,4,1,-7,-1,1
-5,-54,-31,-6,-2,3,3,0
10,-4,5,9,2,0,-14,-3
-12,-21,-15,-2,-5,-7,-5,2
-10,-14,19,0,-1,2,-9,-14
19,42,-19,1,1,-2,7,7
-8,-24,39,4,0,-1,1,0
3,7,-14,0,3,3,-8,-8
10,8,-16,-4,-2,-7,0,3
-16,-7,-31,-8,-4,3,2,-2
0,10,7,0,-1,-1,-3,-17
9,16,72,12,3,-5,-1,7
-8,-15,-91,-14,-7,-4,-8,-17
-4,-18,14,-7,-6,-6,-4,1
-4,9,19,-2,-1,-4,8,3
5,5,13,3,0,-4,-6,2
-5,-19,7,1,0,7,-3,-11
4,9,-25,-3,-4,-6,0,8
-4,-17,21,-3,-5,0,4,1
-1,-46,-8,-2,-4,-8,-1,-9
0,53,-2,1,-1,-1,0,11
3,-25,-10,-1,-2,-4,-2,-11
-21,-26,-16,-1,-1,-11,-9,-2
12,-18,-1,-7,-3,14,0,-3
1,17,46,6,-1,-5,2,3
1,21,-15,0,0,1,-2,-5
10,35,8,3,1,-2,0,8
-17,-21,19,-5,-5,-9,-4,-29
-3,-28,-36,-3,-1,7,5,0
