-46,1,-7,-4,-1,-2,-77,-22
-7,6,-4,-9,-4,99,108,14
11,-17,-9,-4,23,66,-84,72
-20,-2,-9,-6,-22,-65,-5,18
77,17,18,15,34,36,8,-25
37,7,-13,-13,-84,-100,-105,111
23,32,25,31,90,12,108,43
2,19,40,12,-12,17,-14,-29
-7,-50,-40,6,7,-68,5,31
27,-8,1,-8,22,-24,-9,71
53,36,-1,6,10,80,67,38
-53,24,14,6,0,-11,-76,-128
7,-20,-1,-27,-22,31,47,-35
-41,-21,-33,-15,-53,12,-33,-93
-19,-29,-23,-9,-27,31,61,87
-51,-25,3,-2,0,1,-40,-110
2,47,39,6,-32,73,-10,29
-3,-30,-17,4,39,54,-13,-44
3,-3,6,-20,-64,-126,-36,-25
27,0,-1,3,34,20,-73,-86
71,9,-6,-7,-17,-101,26,107
4,12,13,12,-4,-82,35,67
0,26,-6,2,-4,31,-61,-67
36,-11,-6,-5,22,51,-1,50
23,34,1,2,-13,-64,-34,-85
-44,-27,16,8,19,-26,42,-36
-8,-3,11,-12,-8,-3,-3,-8
-15,-38,-6,-7,-18,-9,-104,127
5,12,-14,2,4,15,-41,17
-11,21,8,5,77,114,76,82
8,3,-10,2,-14,64,-1,-43
13,25,3,2,-31,-46,-5,-75
6,7,13,16,43,114,104,123
21,15,26,1,-31,-32,-15,-3
-44,16,-32,-19,-78,-41,29,-68
-12,9,-1,-1,92,13,3,5
-56,-63,-37,-26,23,7,-2,-39
33,29,20,8,-47,12,-97,-57
10,-13,-15,4,4,37,0,56
24,-35,-8,2,-32,-23,50,4
-13,43,17,-1,-30,19,29,19
-2,-80,-29,-12,18,-51,-27,6
-27,-40,9,6,22,0,48,43
35,57,16,-4,-16,42,37,-8
6,-43,-12,2,11,-38,-48,-16
-24,18,-12,2,18,-30,-52,14
24,-2,5,7,13,3,-18,-45
32,13,-9,-4,-19,-3,41,13
-68,-1,8,6,-9,-51,-30,-1
-27,2,-11,-5,-8,-55,-76,-112
5,-35,-4,-6,5,-40,-35,14
-18,7,0,-1,-12,-55,-13,14
0,25,0,-2,-11,18,-47,28
4,6,6,2,9,-30,-7,45
-17,38,-6,-4,19,-8,57,19
6,-29,-6,0,2,26,-31,-9
-7,2,0,2,-3,-54,31,-14
-34,19,-2,2,2,-46,27,-12
41,22,10,3,8,3,-46,-61
-1,39,6,1,-6,37,84,58
-23,-98,-13,2,3,-28,-6,-52
-37,-22,-6,-2,-2,53,38,-30
7,15,11,-3,16,-13,-92,-44
-35,-7,-13,-6,-3,-10,-44,-102
19,1,20,5,0,23,-48,19
45,38,4,-5,1,6,37,81
-19,-42,-4,-5,-1,27,31,45
29,-7,0,4,1,10,-8,-14
-1,17,9,-1,0,31,35,86
18,11,-7,0,13,6,-61,-66
-36,5,3,0,-10,-28,6,-73
5,-14,-4,-1,6,51,-1,12
36,13,-5,-6,-5,61,64,35
-14,-28,-3,1,-2,40,4,-31
-12,-36,-20,-3,3,-57,-11,50
6,12,-3,-10,-19,-51,-17,-42
34,4,-10,3,1,-80,-94,-91
-1,-3,17,-2,2,32,87,-50
