-18,29,-5,-6,-2,3,32,80
-14,-67,23,-10,-6,-11,-6,20
-6,17,8,0,1,0,-3,-49
5,40,-11,-5,-1,3,9,34
11,-12,45,1,-2,-3,-15,-9
6,15,-30,3,0,-2,-2,-32
-11,-10,-9,-12,-2,-4,-1,30
0,-7,10,1,-4,-4,2,32
0,-12,-31,-6,-2,3,1,-21
-11,-72,14,-5,-5,1,-5,-27
20,1,14,1,6,7,12,18
3,57,-12,7,-6,-2,2,13
4,-19,36,-8,6,-5,-22,-21
1,-17,-10,-3,-4,-2,-14,-23
-4,71,-7,-4,-3,-1,-2,-97
-7,0,-23,7,2,-1,-4,-26
-1,-5,-39,-2,-4,-2,-5,1
-3,-52,-40,-9,2,11,44,24
3,14,8,-3,-1,-3,-9,16
2,-1,17,-9,-6,-8,3,15
-3,38,-5,-5,-5,-3,-10,-50
-1,-6,-38,10,3,2,1,12
-10,-17,-22,-2,-3,4,-6,-8
-2,9,12,-10,-3,1,11,41
2,2,23,8,0,1,6,17
-9,-53,40,-6,2,-3,-10,-8
-5,16,-32,3,2,0,5,21
-16,-17,-25,-4,-5,-3,-25,3
25,-6,63,8,-1,-1,11,45
6,67,-33,-1,3,3,0,-1
6,1,-54,9,1,-2,-3,-13
-14,-46,39,-14,-5,-5,-9,-7
-9,17,12,-2,-4,0,3,-41
9,-42,11,-2,1,-6,-9,5
-3,-42,-15,-6,0,-3,0,32
9,16,1,5,0,4,-9,-58
-6,27,-8,1,-4,-1,7,8
-3,-45,-18,-1,-1,-1,-4,9
14,55,22,10,-1,2,3,1
3,-37,16,-15,-6,-10,-11,90
-5,6,1,-9,-1,0,-2,-12
4,29,-13,15,6,4,2,13
-15,-77,27,-10,-1,-1,-1,-4
14,39,12,8,1,-6,-12,26
-7,-31,-45,-17,-7,3,11,-5
3,23,40,-4,-6,-4,-1,0
-15,-32,-47,17,5,-3,-3,-15
17,37,7,-2,2,-4,1,5
-13,-44,-18,-2,-1,-3,3,-6
8,63,-65,18,1,2,2,35
-15,-28,74,-27,-5,0,-4,-13
-17,-5,-32,-3,-4,1,11,-91
-12,-48,-49,5,1,-6,-7,-66
0,65,55,-3,4,-6,-26,-7
16,-1,-30,14,2,2,24,40
-10,26,-26,11,1,3,11,-25
-1,-15,37,-5,2,1,3,40
-1,-10,-65,-5,-5,0,2,-5
13,-59,27,-3,-1,3,-10,-22
-1,-21,-31,-11,-5,0,5,-15
2,46,-18,-1,-2,0,2,3
-6,-29,0,-1,-6,-2,5,4
4,15,-72,4,3,5,6,33
1,-38,77,-9,-2,-8,-9,88
14,23,10,4,0,-4,-12,-5
5,-18,15,-5,-3,-2,2,6
4,46,10,-8,-6,-4,-13,-7
9,64,-30,15,5,11,23,12
-10,-46,44,-2,-4,-2,-4,-38
7,34,-9,1,3,-8,-24,-2
-7,3,31,2,-4,-9,-22,-23
-7,-31,-24,7,3,4,4,-10
6,17,-18,3,-5,-2,-12,4
-21,-36,4,-11,-6,3,7,-43
4,-2,-5,4,4,-4,-2,-33
4,46,-3,6,-1,0,0,-15
11,1,-2,9,2,9,16,24
-11,-36,9,-8,-4,-2,0,-14
-7,27,58,-4,-6,-3,6,30
-9,-55,-9,-12,-1,-2,-1,-1
-18,-68,1,9,3,0,3,5
12,-10,-28,-6,-3,0,-4,-13
1,24,-23,2,3,2,9,-7
-3,-32,-43,-7,-3,-1,0,18
-15,30,-12,-7,-2,-2,-10,-7
0,-17,18,-12,-5,-4,3,-38
-8,-8,-10,-9,-5,-6,-2,54
1,-15,31,-1,-1,-1,-6,-38
6,6,-2,-1,4,-8,-5,44
-4,42,7,4,-4,0,1,-15
-3,-35,-29,5,0,6,9,-29
24,33,5,2,-1,-4,-4,26
8,-15,-2,-12,-4,-2,-13,-27
10,2,-7,3,-1,2,-2,16
-2,32,-3,4,2,-1,13,42
-15,-5,-36,9,0,-2,-5,-21
3,-79,-10,-12,-5,-4,-1,-30
-7,5,4,5,3,0,2,19
4,39,-24,2,1,-1,-3,14
-17,-14,-15,-6,-1,1,-3,-40
22,53,-32,4,1,2,8,-10
-23,-59,20,-15,-9,-4,-3,8
-7,-34,16,-5,0,0,-6,-3
3,18,-49,-4,-2,2,4,12
-16,-29,-8,0,-3,-8,-7,6
12,-4,-34,6,-1,2,-1,6
0,18,30,-2,-6,-4,-4,-27
4,-6,-20,-1,0,-1,0,69
-3,57,11,-2,1,5,6,-2
9,-5,34,2,-3,-5,-8,11
-14,18,-35,-9,-4,1,17,-20
-1,-20,6,3,-1,8,4,-29
-21,-50,-17,1,-1,-8,-16,29
4,67,32,-4,4,5,34,16
-7,-19,18,0,2,-3,-14,1
1,34,-14,3,-1,0,0,-13
-4,-43,-11,-16,1,4,20,18
2,69,29,14,-3,-4,-13,26
-12,-42,-30,-7,-4,-4,-12,-28
14,6,3,-4,1,-2,9,12
-6,26,54,-1,1,1,-5,9
-16,26,-41,2,2,0,12,-69
7,-1,2,-5,-4,0,3,7
-9,3,3,1,-2,-6,-7,-13
19,28,-32,0,-5,1,6,36
11,65,-9,9,4,5,5,-36
-10,-69,-33,-6,-12,-10,-17,-6
0,2,63,-5,4,2,8,-4
-8,-3,-31,2,-4,-1,-2,2
-11,-16,-52,-3,-1,-1,-3,16
6,31,-16,0,0,-1,-8,5
-4,12,22,1,-1,-4,-1,5
4,20,10,10,2,-1,-1,-14
-3,-38,10,-9,-1,-1,-2,12
-3,15,-4,3,-1,1,-17,-5
-2,14,7,-3,3,5,6,-10
-16,-16,14,-5,-7,-3,16,62
-2,-7,33,-8,-3,-3,-2,41
11,-1,21,4,5,3,7,53
-3,27,24,-1,-2,-1,-5,-7
-1,39,-11,-1,-1,-1,-11,-17
-17,-3,-9,0,-7,-11,-13,1
10,-27,-3,-3,1,3,5,1
-2,-50,-13,0,-1,-4,-5,14
-10,10,-15,1,-2,2,-14,-26
14,-29,23,12,6,-3,-7,30
-25,4,-9,-8,-1,1,5,-65
-3,-8,-11,10,0,-1,1,-10
8,5,33,-3,2,3,15,-55
2,-11,15,1,-1,1,-4,6
13,13,3,-4,-1,-3,0,23
0,-63,-41,2,0,0,-12,20
-11,-2,44,-4,-2,-3,-2,-18
-3,1,11,3,6,1,-6,-13
-1,16,-12,4,0,0,7,17
8,25,-30,1,-7,-2,-5,-21
1,40,-8,-9,0,-5,-6,5
-20,-97,4,-8,-5,-2,-3,-16
18,62,-5,8,-1,-6,-17,-6
-17,19,7,5,-2,4,22,-28
1,-57,1,2,1,3,2,24
3,19,-57,-7,-4,-2,-1,-16
-15,18,52,-4,-3,1,-4,-31
2,-14,-13,1,0,-11,-21,5
7,-3,12,5,0,-1,1,6
-6,15,-11,-2,3,3,0,-16
9,-7,-9,9,4,4,-5,-2
13,17,29,-12,0,6,27,39
2,-7,-29,11,-2,-5,-5,-7
8,11,16,-5,-1,3,1,26
0,16,15,5,1,1,-14,-7
-4,-56,19,-3,4,7,30,50
-10,-2,-5,7,-5,-1,-10,-12
-3,-26,-44,-6,2,6,16,-34
3,27,33,5,-1,-3,3,38
-5,-28,6,-18,-7,-11,-22,-2
4,-26,-11,6,-1,1,-1,11
-9,25,-21,1,1,-1,-1,-18
12,18,-31,5,0,1,15,35
4,24,-10,7,0,0,-15,-12
1,-20,17,-17,0,-4,-10,-12
5,-24,2,-1,-5,-4,2,14
-13,12,-16,-1,0,1,7,-25
6,-9,-15,-6,1,0,-9,-17
-9,21,2,2,-3,10,14,-14
-7,-29,-13,-6,-1,-3,-8,-4
-3,-28,23,-10,0,-1,1,-2
-4,34,-42,7,-5,-6,-9,-14
-26,-23,-30,-9,-4,-7,-16,5
18,13,-6,11,-5,-3,-15,18
-2,-32,20,0,0,-1,0,14
-8,3,9,1,-2,-3,-4,-13
14,-17,-14,0,-2,-5,5,34
6,14,20,0,0,-1,6,10
-4,-23,-52,-6,1,-4,-11,-52
7,56,-42,9,-1,-2,-7,23
-3,-14,42,-10,-1,-4,-10,43
0,-5,3,1,-2,3,13,-35
7,35,9,-4,-1,-9,-16,-6
0,-81,13,-3,-7,-4,-2,-9
5,87,11,-1,3,2,6,-5
-5,-20,-6,-3,-1,0,-2,68
-3,-2,-71,4,-7,-5,3,10
-6,21,67,-2,-2,-5,-12,10
-8,-13,-38,1,-2,-5,1,-25
-5,-27,46,-12,-6,-9,-6,23
-5,-26,-29,-6,-5,-8,-8,-5
-4,26,-22,1,2,1,-5,5
-1,-41,-54,-6,0,6,16,-11
-15,-23,1,-5,-2,-5,-9,-35
-8,-20,2,8,-3,2,2,-23
9,40,-15,-15,2,5,9,-6
2,-4,11,8,0,-1,-8,-14
3,37,-3,-4,0,-3,-3,-4
-2,-17,1,-9,-3,-1,16,8
-13,-36,33,-6,-1,2,-2,-13
-3,6,11,10,2,-4,-9,-6
7,82,39,7,-1,0,-9,-46
5,-4,31,0,2,5,7,17
-5,25,-35,-5,-1,2,4,-8
10,-60,23,-4,-2,3,-3,15
6,15,-23,18,4,2,7,-28
-10,2,26,-21,-2,-2,-6,1
-17,-9,-7,4,-2,-2,3,-6
19,43,-8,-6,-2,-2,-5,-5
-1,-13,-35,9,1,-2,2,18
11,18,-2,4,3,6,-3,4
-14,-20,41,6,-1,-5,13,-2
4,-11,-4,-2,-5,-3,1,1
6,-20,-16,-5,1,-9,-8,12
-9,-55,-1,-8,1,-2,-3,-3
1,-5,-46,-8,0,1,-5,-56
-8,34,4,1,-3,-4,-5,-12
0,6,-8,-1,-2,0,10,-19
-5,-26,-27,-2,-4,-6,-5,17
2,16,-30,6,1,5,11,-17
-14,-65,1,-10,-4,-13,-16,0
-6,20,15,-3,-2,5,11,-17
-6,-14,-4,4,1,2,18,8
7,1,28,4,-1,-5,-9,12
-7,19,-26,-5,-1,0,11,2
3,-12,29,0,-1,1,-9,12
-9,32,-23,-6,-4,-5,-12,-27
10,9,-4,1,-1,0,1,32
8,15,-5,-4,-2,-2,-5,35
-9,-11,13,2,1,-4,-8,5
7,77,-12,1,-5,-3,1,59
-7,-92,14,-9,1,-8,-17,9
-10,6,14,1,-1,2,0,-47
3,9,-18,-7,-4,0,-6,-10
0,42,37,-1,-7,-1,-1,7
2,-28,1,-1,1,-2,-6,11
1,32,-5,-4,0,4,-2,3
-4,-24,-27,-15,-5,-3,2,4
4,-20,7,9,3,-7,-21,-35
5,19,-19,-4,-1,-2,-1,18
0,-15,12,7,1,1,6,-17
2,73,-4,6,2,-1,-6,7
-14,-1,8,0,-1,-1,0,-46
-2,-13,-39,-3,-9,0,-2,-4
1,38,-9,5,5,5,11,20
-4,-28,44,-5,-1,-3,-19,-58
3,-22,-25,2,0,3,8,20
-1,-26,-18,7,-3,2,6,-1
-15,-16,6,-12,-4,-1,-2,1
2,-11,-16,-10,-3,0,2,31
-15,-41,-14,3,0,0,0,-10
10,22,-14,-7,1,-1,-5,-3
9,49,32,5,-2,-4,0,-1
-7,-17,-21,-2,-1,3,4,-7
9,-37,15,-2,-6,-1,2,5
-11,-18,35,-7,2,7,5,1
10,30,-19,2,2,1,0,-5
-1,-41,-29,-2,-1,-10,-30,15
-9,21,2,6,-2,4,10,8
-12,-65,-22,-4,-5,-8,-15,-13
-1,-13,5,-1,0,-1,3,-1
-6,-28,13,-4,-5,-5,-4,-8
1,-25,-60,2,4,4,0,15
-3,13,76,-5,-1,1,5,-10
2,14,-41,-4,-5,-4,-6,11
-21,-57,18,-4,-4,-3,5,31
-7,20,12,-11,-6,-6,-3,-38
-2,64,-71,11,5,4,6,2
-13,-27,22,-3,-3,-5,-4,-12
16,21,0,-1,-2,7,17,14
11,7,-9,6,1,-2,-4,14
-1,-15,14,2,-3,-4,-6,16
-1,-36,9,-13,0,2,3,-13
-14,3,-38,3,-1,-4,-5,-25
8,9,70,-6,-1,-2,-1,6
15,77,1,8,4,-4,-7,15
-2,4,6,5,2,-1,-3,-22
8,24,35,3,0,2,9,20
-5,-59,-37,-5,-4,0,-2,18
7,23,27,-7,-1,-3,0,-15
-1,-8,18,-1,-4,-9,-19,-21
-3,45,-16,6,2,5,15,-5
5,-14,-31,-6,-4,-5,-6,-28
5,29,14,6,3,-8,-7,28
0,-32,-54,4,-3,-1,-10,4
13,0,59,-8,1,0,-6,23
0,83,33,9,6,4,8,-33
-21,-44,-2,-11,-5,0,0,-22
-1,-4,-50,4,-2,0,-4,3
10,46,23,-8,-1,0,0,-16
1,27,23,4,-1,-1,-2,77
-2,-9,-19,-2,1,3,17,-22
0,-12,-8,12,-1,-2,-4,11
-11,-23,-13,-10,-3,1,3,1
-6,-22,-42,-18,-2,-7,-17,-11
21,46,33,2,-4,-2,-2,1
-3,0,4,0,5,7,10,3
12,2,-25,3,-3,0,0,27
3,-19,0,1,1,-1,-7,7
-13,-64,-16,-4,-4,1,8,-9
12,36,11,-9,-3,0,5,-15
16,12,-52,10,3,3,5,24
4,35,36,2,-3,-1,-2,-6
0,-2,1,-12,-2,0,2,-14
3,-40,13,2,1,1,0,14
-25,19,-23,2,2,-6,-3,-5
4,-8,-50,2,-2,0,-7,-45
