14,-3,0,4,2,-11,17,25
-28,-17,2,-17,-33,-95,-42,-50
24,22,3,3,0,-6,-31,6
-7,4,-4,-3,9,0,15,3
3,23,-34,-11,-4,47,-22,-38
-25,-40,-12,-6,-13,-26,-16,-9
-53,-16,36,21,6,-20,7,27
43,3,-43,-25,8,78,13,3
-46,-21,50,40,33,30,51,16
92,50,-17,-19,-23,-79,-49,-10
-36,12,63,4,18,99,-19,-10
-27,12,2,41,24,7,20,-18
17,-21,-50,-44,-36,33,-23,12
-53,4,86,38,22,0,49,14
-11,-12,-42,3,-7,35,-34,-23
53,-6,-16,-30,-4,43,25,31
21,13,1,2,3,-2,51,16
17,46,-33,-20,-30,-103,-25,-16
15,-44,-28,-30,-21,-73,-58,-30
-39,14,9,14,4,-34,-23,-19
9,5,-24,1,8,57,20,23
7,-25,-3,-9,16,84,14,23
-2,29,32,22,27,36,52,1
-34,-40,-37,-14,-37,-124,-29,-19
-8,-28,10,-3,-32,-11,-46,-13
33,64,14,-28,16,42,25,20
7,-22,51,43,14,-11,10,-1
19,-11,-28,-13,-11,-52,-9,4
13,7,14,5,-4,33,-2,0
-93,-22,-101,-7,-35,-64,-44,-54
49,16,11,-75,-2,80,-14,0
-31,25,70,56,10,-60,72,54
-42,-67,-48,-40,-13,-11,-27,-27
-2,39,51,55,46,117,73,52
26,-74,-81,-19,-46,-128,-31,-24
2,-27,-31,-58,-41,19,-106,-46
-33,57,86,84,79,77,69,53
-5,-28,1,-11,-17,33,-51,-41
81,80,22,29,40,71,64,63
37,23,13,15,14,51,8,17
-28,-42,-44,-5,-9,9,28,-15
23,-20,-10,-21,-15,4,-42,-30
29,47,38,31,40,106,91,52
50,-27,-28,-26,-37,-88,-44,-3
-83,-45,-6,-21,-19,-57,-32,-29
107,2,17,9,8,-27,48,35
-69,-33,-12,-25,-24,-65,-80,-70
-12,-2,-12,34,20,-13,-17,-17
38,23,-8,-20,-27,-89,0,-2
44,36,54,56,60,74,97,65
-103,-12,3,-11,0,-45,-20,-52
69,-4,23,10,-5,-3,38,69
4,-33,-52,-30,-58,-126,-109,-63
-37,3,-21,-7,59,93,22,33
44,64,49,10,0,2,86,35
2,28,17,16,6,-77,3,-26
-14,-16,-14,-15,-1,-19,-8,-2
-33,-27,-17,-36,-45,-31,-54,-26
68,-19,-45,36,0,-16,-23,1
-13,-11,55,5,2,7,0,19
-41,17,0,-1,0,-26,-20,-55
-2,-9,-8,-13,-10,-33,-12,-10
1,20,7,-1,14,66,11,41
-92,-62,-67,-43,-30,-52,-43,-83
88,56,17,4,43,127,80,88
6,-32,31,-16,3,-8,81,17
-110,-79,10,43,-12,-124,-44,-33
73,54,8,2,25,77,-8,15
25,-30,-55,-17,-13,-63,-43,30
-98,5,0,-11,-8,76,9,-70
110,-4,4,3,-6,-35,7,31
-52,-4,6,-8,12,111,-7,-27
-3,-12,12,10,10,-45,35,2
44,26,-14,-2,-2,24,-46,-9
-75,-15,-22,-32,-30,-82,-43,-45
-30,6,2,5,-16,9,-14,7
67,28,-30,-27,2,89,42,44
-44,-33,66,15,4,-43,24,6
-34,38,33,25,8,-23,-27,-46
26,-21,-13,12,12,-33,20,51
13,-7,-9,-9,-21,-26,-34,-19
4,-13,-70,-34,-18,19,-11,-19
-18,-34,-2,-15,1,32,5,31
-7,37,34,-38,18,30,23,-12
-14,-7,34,40,2,-81,-2,12
-9,-12,-32,1,-7,-31,-102,-25
-6,-14,-37,-18,-22,-63,-1,-10
11,-12,-22,-3,-3,71,-5,16
-7,-17,7,-19,-11,-52,18,-5
24,81,34,15,-11,-78,-42,-10
-3,-40,-32,-14,-1,7,-5,28
-15,4,8,0,0,-17,1,-33
-19,-37,-1,-2,2,-27,-11,-20
-13,-23,-40,23,3,-31,-28,-21
43,17,23,-23,11,112,44,28
-31,22,25,17,-5,-52,12,-3
-18,15,21,19,24,95,45,0
25,-31,-14,-16,-24,-113,-43,-1
49,57,-39,-17,-5,110,39,1
-78,-73,-7,-16,-14,-33,-17,-12
12,18,33,19,10,2,3,-2
-17,-1,-23,4,-9,-72,5,8
-10,-3,14,-11,-6,-30,-72,-30
-6,-26,-1,20,16,94,91,30
-19,20,18,-1,3,-21,-21,-14
-14,-43,-4,5,0,-53,5,7
-11,34,-36,-18,-13,25,-20,-9
34,18,1,2,3,-43,-6,25
3,-5,1,-1,-9,-8,-21,-6
-34,-41,-1,6,19,86,-5,-4
26,59,-1,7,-13,-55,23,1
-4,-12,1,9,5,26,-12,4
-10,25,37,13,25,30,10,3
23,26,-21,-10,-19,-38,-15,9
-17,-30,26,-16,4,16,-1,-10
-6,-4,-15,18,1,-43,-15,-8
46,-24,-28,-26,-13,35,5,13
-23,12,16,20,-11,-78,2,-32
-1,15,-32,-7,17,84,-6,41
11,17,-4,-23,-9,-8,58,3
-26,-42,37,39,12,-19,-22,-8
11,41,10,3,0,2,26,19
-58,-24,-22,9,-17,-68,-23,-32
-11,18,-2,-42,-8,2,-39,-18
33,3,4,10,12,25,30,21
-14,-14,1,-16,-11,-49,-11,-9
2,-1,4,-11,-7,32,-15,-18
4,-27,-6,15,2,-1,13,2
-10,59,-20,-31,-12,20,-11,-18
3,1,52,29,5,36,35,15
2,-16,-25,-13,-19,-64,-25,-13
-32,-49,-12,-10,-6,-45,-37,-46
-17,6,-10,24,13,83,59,62
59,62,7,-15,-7,-6,2,0
-29,13,38,35,14,-17,-2,-23
54,-17,-13,-15,-5,7,-19,12
-47,-39,8,-1,12,-3,-10,-20
9,1,14,4,9,75,3,12
26,40,14,12,-2,-47,22,4
-18,2,-11,-11,-11,-40,-20,-21
-18,-25,-16,-22,-16,-26,-32,-9
-5,-9,-15,1,2,36,16,7
-19,-19,-8,-8,-8,-24,0,-8
34,0,-13,-15,-13,-20,-10,7
-3,50,64,41,22,4,-12,-9
-2,-11,-15,2,-3,-21,-16,-5
36,6,2,-10,8,54,31,17
-51,-49,-22,13,-3,-47,-1,-5
-4,-3,-53,-34,-20,-31,-34,-34
-21,-29,31,-15,5,57,35,20
-6,-25,-4,13,-1,-13,-20,-12
56,79,19,1,12,12,4,-5
14,-48,-50,-12,-32,-110,-13,15
-53,-13,12,-24,-7,80,-33,-14
48,33,20,9,22,93,79,42
-30,12,24,12,6,-58,-4,-25
-16,-65,-21,5,-4,-35,-15,6
3,4,-31,-19,-10,-3,-11,-6
7,-16,-13,-6,-12,-43,-27,-5
7,33,12,-8,3,45,17,31
4,21,6,-9,-2,18,9,-12
50,-8,-1,7,-2,-27,2,13
-32,-11,-24,3,-6,-31,-18,-21
13,7,-2,-12,-11,-2,-8,4
-5,9,46,8,20,48,-2,2
20,1,5,21,5,-32,12,6
-24,-40,-13,-6,-5,-23,-18,-5
-34,-10,-38,-4,-11,21,-27,-24
28,22,3,-30,-6,48,26,16
