36,-31,-15,-7,-21,-20,21,64
-15,28,0,4,-6,35,-33,-82
-3,-11,-4,-3,26,-16,-82,-33
-15,13,6,-7,-51,-11,-2,-40
20,9,18,22,122,58,88,65
-47,-39,-19,3,37,14,84,16
11,26,-5,-5,4,14,-79,-69
-17,-7,-6,-3,1,-4,-39,81
20,8,13,11,18,32,47,61
1,-25,-1,0,40,17,8,-20
39,16,4,1,-19,38,65,94
-31,-1,0,22,112,67,19,-89
-29,-12,-3,-13,-42,-32,-97,-127
-11,23,4,-4,-40,-25,-84,-11
-29,-42,-17,-3,7,-11,-62,-40
24,23,11,6,9,8,66,46
-32,-5,-12,-2,4,-10,-74,-71
11,-7,-7,-16,-51,-82,49,30
-10,12,15,33,100,87,52,-65
8,-19,-5,-11,-53,-65,-110,-65
-4,8,4,0,-35,-32,93,61
7,-10,10,27,114,85,25,-36
5,6,-10,-26,-47,-71,-60,-65
26,23,29,20,18,-13,54,105
-19,-18,-38,-24,-56,51,-11,-34
16,-12,-5,-10,-10,-28,-69,31
-3,-19,1,2,9,14,-18,33
13,38,-7,-8,18,-45,-94,-30
-3,-10,1,1,82,21,33,68
2,7,-8,-3,-23,-17,-82,-81
8,-7,20,6,-21,21,53,-39
31,18,-8,-15,-16,-17,-32,55
-72,0,6,-2,-51,-41,-28,-101
-17,-16,-13,-5,-2,30,42,50
-17,-19,1,-2,-29,-22,27,25
14,-5,-2,-7,-19,-1,-50,-33
27,10,-9,-18,-59,-44,-10,4
-5,1,2,3,1,-8,-13,-32
-11,2,-13,-7,-45,-33,3,15
-12,-9,3,17,46,49,21,-27
5,3,0,2,13,-47,10,10
7,-6,10,2,-15,62,-22,-57
-4,17,0,-4,13,-24,-21,-8
-16,13,-7,-3,-21,-17,-40,-99
-24,-24,-2,-6,1,3,-27,-40
-4,3,5,9,43,-17,15,-26
-20,-14,-8,2,35,-22,4,-27
-13,-23,-6,-4,-24,37,28,2
13,34,32,34,95,53,13,-15
2,-12,-19,-17,-50,-23,77,76
33,40,8,11,53,59,53,59
-7,-22,-6,2,12,-18,35,37
0,-23,-11,-8,-39,-19,4,46
-11,-6,-4,-7,-38,14,-91,-69
-30,-5,-5,-4,0,-10,-4,-77
0,0,8,-7,7,-17,25,54
15,17,0,11,36,43,-3,-3
-10,-5,4,2,9,-18,14,2
8,-29,-18,-10,-8,-5,-28,14
-21,-6,-5,-4,-49,-6,25,32
9,6,1,3,-14,0,-10,-27
2,13,3,-4,-12,-28,-43,-5
-5,2,7,7,48,37,26,-4
6,-14,-11,-1,4,15,45,71
-1,-7,-2,-7,-33,-17,4,17
6,15,22,11,8,15,47,37
