-1,-3,4,-9,-2,-4,-5,-12
-29,-5,-7,-2,0,-3,1,-4
4,-1,-3,-21,-9,-7,-4,-4
0,1,-1,-4,-2,-1,-3,-2
27,7,16,50,7,2,0,12
5,1,-6,-3,2,0,-6,-7
-10,-8,-10,-22,-2,2,1,2
-34,-6,7,-1,-7,-3,-1,-5
15,1,-2,-5,-7,-4,-2,-8
25,18,-2,4,-3,-6,-6,-2
-5,0,5,12,1,4,0,-6
15,-5,-2,-8,-3,-6,-3,1
-51,5,1,-1,2,2,2,-7
37,-2,-2,-2,-3,-4,-3,8
10,0,-6,-10,-2,0,3,21
-22,1,-3,-1,4,0,0,-5
42,10,3,6,-2,-4,-6,-6
-25,-2,-9,-33,-1,7,8,10
-8,-7,9,20,-2,-4,-4,-23
17,-8,-7,-13,-6,0,0,7
-10,0,2,5,5,-2,-5,8
53,-1,-7,2,-5,-4,-1,7
-67,-12,-4,-7,0,2,8,16
-4,4,3,22,2,0,-1,-8
-5,7,-2,-29,-4,-3,0,10
1,-14,-3,4,0,-4,-10,-30
22,-12,-8,2,-2,-3,-3,18
-21,-1,-11,-18,3,0,2,-8
2,-4,-1,-3,-3,0,1,9
-28,6,11,14,2,3,4,-8
18,-6,5,22,1,0,2,10
-1,-3,3,12,1,1,-3,-11
-49,-12,-1,1,-3,-1,-4,-10
22,-4,-7,-25,-2,0,3,3
-15,3,-7,-4,-3,-2,-5,-15
15,5,4,15,1,3,0,12
18,-2,-5,-7,-3,-5,-6,-9
25,-1,-2,-15,-3,1,7,10
-30,-7,7,18,3,-4,-5,-6
68,3,-3,-5,-3,-5,-5,6
-7,12,-4,-12,-5,-2,-1,-27
-24,-15,-6,2,-3,-1,3,9
54,13,4,-13,2,0,-2,-12
-41,-10,-4,-3,0,1,-3,15
36,-5,-3,2,-3,0,2,3
-12,-2,-11,-21,-6,-5,-4,-5
-8,5,10,12,7,6,7,-5
5,-1,-2,5,-7,-6,-1,0
-8,-2,1,-10,1,3,4,7
-36,0,-3,-3,1,0,-12,-18
36,1,-1,3,-4,-1,9,21
-3,3,0,-6,-6,-8,-20,-26
-3,3,0,-8,-2,0,8,-3
-45,-7,8,12,0,2,4,23
-31,-14,-21,-23,-4,-7,-11,-18
