-1,0,1,17,-1,-3,0,-1
0,-1,0,-10,-3,-4,-3,-1
-1,-3,-5,-9,-1,-2,0,-2
2,3,15,6,-1,1,0,1
-7,-9,-20,-9,-1,-1,0,-3
0,-3,2,0,-2,-1,-1,-1
-2,0,-4,-4,-5,-2,0,-2
-2,-2,-3,-3,-2,-4,-2,1
2,1,5,1,0,-1,-2,-2
-1,-3,3,-4,-2,-1,0,-1
-1,-4,-3,10,-1,-1,-1,-2
-1,-1,-7,-8,-2,-2,-1,-2
-2,2,-1,-1,0,-2,0,1
-1,1,-1,0,0,-1,-2,-1
-2,-2,-3,-10,-1,2,0,0
-3,-1,-4,-3,0,-1,-2,-4
-1,1,1,-1,-4,0,-3,0
0,-1,1,-1,-1,-1,-2,-2
0,0,-2,-2,1,0,1,-1
-1,-5,-8,2,-3,-2,0,-1
-2,0,1,-14,-1,-1,-1,-3
1,0,5,23,0,0,1,0
-2,-5,-4,-9,-5,-3,-1,-1
0,-1,1,0,1,-1,-3,-1
0,0,-4,0,-4,-3,-2,1
-3,-1,0,-8,-2,0,2,-1
-2,-1,-3,-1,2,1,2,-1
2,-1,-4,0,-4,-1,2,-1
-2,-2,1,-7,-3,-1,1,-2
2,-1,-3,1,-2,-1,-2,0
1,-1,-4,-6,-3,-2,-4,0
-4,-1,-2,-4,-1,-1,-3,-2
1,-1,2,2,0,-1,-1,-1
-3,-2,-3,-1,-1,-2,-1,-1
0,0,0,-6,-2,-3,0,0
-1,-2,0,1,-2,1,-1,-1
1,-3,-1,2,1,-1,6,-1
-3,-1,0,-6,0,1,4,-2
-1,-3,-4,-1,0,-3,-1,-1
-3,1,0,2,-1,-2,-6,-1
-2,0,-2,-3,-3,0,-9,0
0,-2,-2,5,-4,-4,-8,-3
-1,-1,-1,-8,-5,-2,-4,-4
-3,-1,0,-3,0,-2,-6,-1
0,0,1,1,4,1,-2,0
-1,-1,-2,-3,-2,-1,-1,-1
-1,-2,-2,-3,-2,0,-4,0
-3,-1,0,0,0,-2,-1,-3
0,1,1,3,1,-1,-2,-3
1,-2,-4,-10,-3,-2,-2,-1
-2,-1,7,12,1,-3,0,-1
-1,0,-4,-8,-1,-2,3,-1
-2,-2,-1,3,0,-1,1,-1
-4,-1,-2,-2,-3,-1,0,-1
-2,0,-1,-3,-3,-2,2,-2
0,-1,1,4,2,1,2,-1
-1,0,0,-6,-1,-3,-2,-3
-1,-3,1,5,0,-1,-3,0
-2,-1,-3,-8,-2,-2,-1,-1
-1,-1,0,0,1,0,-4,-1
-1,0,-5,-3,-3,0,-4,0
-1,-1,0,-6,-1,1,-4,-1
