-10,-37,43,-36,-9,6,-3,-3
2,21,61,41,0,15,1,1
-3,-25,-68,-41,-8,-16,-4,-2
-13,-19,111,13,-4,-15,-15,-11
6,13,-42,-17,3,18,2,4
-9,4,-41,-24,-11,-9,-9,-9
-2,-18,48,39,8,12,3,2
-1,-13,38,-18,-5,-5,-1,0
1,3,-59,-5,-3,-9,-3,-4
3,15,18,20,6,10,5,4
-10,0,-37,-18,-17,-18,-9,-10
-6,-31,94,-2,-3,-2,-4,-2
-1,0,-86,-9,3,-10,2,2
-2,-29,-62,76,13,22,0,-1
2,13,-91,-53,-8,-8,-4,-3
-1,-37,-27,12,7,-8,5,4
-8,-23,-6,-38,-13,13,-5,-4
-1,-32,-108,-55,3,7,3,0
-1,22,-12,23,-7,-18,-5,-2
10,31,-103,-15,9,30,9,-2
-5,23,85,65,-6,-59,-9,-7
6,-17,7,-96,-9,21,0,1
-13,-3,52,12,-1,-4,-3,-6
11,48,-53,24,6,16,5,8
-2,-40,-40,-51,-5,8,1,3
1,24,95,28,-3,-22,-4,-4
-2,-30,66,21,8,14,3,3
3,57,127,5,-8,-2,-1,3
2,19,-28,53,9,4,-6,-7
-8,13,43,-4,-6,-15,-5,-4
14,-18,-97,-22,11,14,12,14
-12,-23,-49,23,-5,-5,-4,-8
8,33,-59,10,0,7,2,4
0,-27,-67,15,5,-18,2,4
4,1,-47,37,7,36,4,0
2,19,102,66,9,7,1,2
-5,-11,92,-85,-12,-7,-2,3
-7,-13,-94,-52,-10,-20,-7,-8
1,-23,-67,53,14,37,3,2
-17,-61,28,-115,-23,-22,-11,-15
6,-9,-39,-20,3,-2,4,2
-17,-17,110,77,-4,-2,-8,-8
10,18,-21,8,15,19,10,6
-8,-20,-81,-102,-22,-10,-10,-5
7,62,87,-7,-1,10,6,3
13,48,-41,-54,-2,0,2,5
-28,-64,127,-26,-29,-38,-14,-19
6,-2,-89,32,15,13,6,9
-6,-12,-16,1,-11,-10,-4,-5
-3,12,43,59,3,-1,0,0
30,80,-54,-72,9,2,8,17
-29,-46,-42,16,-9,-7,-8,-15
-9,-16,31,11,-4,-11,-6,-1
34,62,-88,-25,18,23,21,21
-16,5,70,-33,-17,-8,-10,-17
6,20,-34,19,1,3,4,5
-25,-92,-18,22,-12,-22,-16,-12
-13,16,52,47,-3,0,-10,-12
22,75,74,73,15,-16,10,-6
13,12,57,7,7,29,-2,15
-11,-21,72,-2,-8,-47,-7,-5
-1,-6,127,4,-6,5,-1,5
2,-8,-68,-54,-14,-6,0,2
11,63,40,71,9,-12,0,-1
1,-39,-60,-44,-7,14,-1,-5
18,61,-99,-39,-2,4,3,6
5,-22,-125,-29,11,7,7,14
2,70,57,1,-10,-12,-3,1
-8,35,-50,-13,-11,-14,-10,-11
5,6,-5,21,9,41,11,1
